TICKER,Company Name,Available,Date,Doc Grp,Info,Prim. Ticker,Second. Ticker,RI,Title,Pages,Price,Contributor,Analyst,Estimate Rating,Recommendation Rating,Country,Industry,Relevance,DCN,PrimaryTicker,SecondaryTicker,Match_Ticker,GenderAnalyst,year,quarter,PERMNO,gsector,ggroup,industry,quarter_year,TICKER_Comp
MDT,Intuitive Surgical Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MDT,Jazz Pharmaceuticals PLC,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MDT,Johnson & Johnson,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MDT,Mav Beauty Brands Inc,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MDT,Medtronic PLC,258,258,258,258,258,12,254,258,258,258,258,254,156,140,258,258,0,258,258,258,258,254,258,258,0,0,0,0,258,258
MDT,Nevro Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MDT,NuVasive Inc,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,0,0,0,5,5
MDT,Nuvectra Corp,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
MDT,Organogenesis Holdings Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MDT,Orthofix Medical Inc,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MDT,Penumbra Inc,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
MDT,Premier Inc,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
MDT,Ra Medical Systems Inc,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MDT,SeaSpine Holdings Corp,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MDT,Senseonics Holdings Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MDT,Shockwave Medical Inc,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
MDT,Siemens Healthineers AG,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MDT,Stryker Corp,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,0,5,5,5,5,5,5,5,0,0,0,0,5,5
MDT,Tandem Diabetes Care Inc,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,0,0,0,4,4
MDT,United Therapeutics Corp,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
MDT,Zimmer Biomet Holdings Inc,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
MYL,Abbvie Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MYL,Akorn Inc,6,6,6,6,6,6,3,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,0,0,0,0,6,6
MYL,Alkermes Plc,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MYL,Allergan plc,6,6,6,6,4,6,4,6,6,6,6,5,5,5,6,6,0,6,6,6,6,5,6,6,0,0,0,0,6,6
MYL,Amneal Pharmaceuticals Inc,12,12,12,12,12,12,8,12,12,12,12,11,11,11,12,12,0,12,12,12,12,11,12,12,0,0,0,0,12,12
MYL,Aurobindo Pharma Ltd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MYL,Bausch Health Companies Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MYL,Biogen Inc,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,0,0,0,5,5
MYL,Cadila Healthcare Ltd,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
MYL,Endo International PLC,5,5,5,5,4,5,3,5,5,5,5,4,4,4,5,5,0,5,5,5,5,4,5,5,0,0,0,0,5,5
MYL,Impax Laboratories LLC,3,3,3,3,0,3,3,3,3,3,3,2,1,1,3,3,0,3,3,3,3,2,3,3,0,0,0,0,3,3
MYL,Lupin Ltd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MYL,Mallinckrodt PLC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MYL,Mayne Pharma Group Ltd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MYL,Medy-Tox Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MYL,Molecular Partners AG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MYL,Momenta Pharmaceuticals Inc,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
MYL,Mylan NV,183,183,183,183,183,14,180,183,183,183,183,162,107,80,183,183,0,183,183,183,183,162,183,183,0,0,0,0,183,183
MYL,Recro Pharma Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MYL,Revance Therapeutics Inc,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
MYL,Spectrum Pharmaceuticals Inc,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
MYL,Teva Pharmaceutical Industries Ltd,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,0,13,13,13,13,13,13,13,0,0,0,0,13,13
NCLH,Accor SA,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
NCLH,Caesars Holdings Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
NCLH,Carnival Corp,52,52,52,52,52,52,21,52,52,52,52,52,49,48,52,52,0,52,52,52,52,52,52,52,0,0,0,0,52,52
NCLH,Carnival PLC,11,11,11,11,5,11,9,11,11,11,11,11,11,10,11,11,0,11,11,11,11,11,11,11,0,0,0,0,11,11
NCLH,MGM China Holdings Ltd,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
NCLH,Norwegian Cruise Line Holdings Ltd,139,139,139,139,139,20,137,139,139,139,139,138,115,84,139,139,0,139,139,139,139,138,139,139,0,0,0,0,139,139
NCLH,Royal Caribbean Cruises Ltd,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,16,16,16,16,16,16,16,0,0,0,0,16,16
NCLH,SATS Ltd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
NLOK,Allot Ltd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
NLOK,Atlassian Corporation PLC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
NLOK,Avast PLC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
NLOK,Carbon Black Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
NLOK,Crowdstrike Holdings Inc,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
NLOK,Cyberark Software Ltd,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
NLOK,NortonLifeLock Inc,159,159,159,159,159,7,158,159,159,159,159,147,79,69,159,159,0,159,159,159,159,147,159,159,0,0,0,0,159,159
NLOK,Novozymes A/S,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
NLOK,Qualys Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
NLOK,Splunk Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
NLOK,Varonis Systems Inc,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
NLOK,Zscaler Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
NLSN,Acxiom LLC,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
NLSN,Beasley Broadcast Group Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
NLSN,Emerald Holding Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
NLSN,Envestnet Inc,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
NLSN,Hemisphere Media Group Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
NLSN,Nielsen Holdings PLC,77,77,77,77,77,2,77,77,77,77,77,73,34,34,77,77,0,77,77,77,77,73,77,77,0,0,0,0,77,77
NLSN,Spotify Technology SA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
NLSN,Thomson Reuters Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
NLSN,WPP PLC,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
O,Agree Realty Corp,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
O,Diversified Healthcare Trust,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
O,Essential Properties Realty Trust Inc,5,5,5,5,4,5,5,5,5,5,5,4,3,3,5,5,0,5,5,5,5,4,5,5,0,0,0,0,5,5
O,Gaming and Leisure Properties Inc,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
O,Getty Realty Corp,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,0,2,2,2,2,1,2,2,0,0,0,0,2,2
O,Global Net Lease Inc,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,0,2,2,2,2,1,2,2,0,0,0,0,2,2
O,National Retail Properties Inc,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
O,Physicians Realty Trust,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
O,Realty Income Corp,105,105,105,105,105,2,105,105,105,105,105,94,33,33,105,105,0,105,105,105,105,94,105,105,0,0,0,0,105,105
O,STORE Capital Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
O,Spirit Realty Capital Inc,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,0,0,0,5,5
O,WP Carey Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PEAK,Brookdale Senior Living Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PEAK,Capital Senior Living Corp,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
PEAK,CareTrust REIT Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PEAK,Diversified Healthcare Trust,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
PEAK,Healthcare Trust Of America Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PEAK,Healthpeak Properties Inc,103,103,103,103,102,13,98,103,103,103,103,101,46,46,101,103,0,103,103,103,103,101,103,103,0,0,0,0,103,103
PEAK,New Senior Investment Group Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PEAK,Omega Healthcare Investors Inc,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
PEAK,Physicians Realty Trust,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PEAK,Ventas Inc,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,0,0,0,5,5
PEAK,Welltower Inc,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
PLD,Agree Realty Corp,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
PLD,Americold Realty Trust,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
PLD,Brixmor Property Group Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PLD,DCT Industrial Trust Inc,6,6,6,6,6,2,0,6,6,6,6,6,4,4,6,6,0,6,6,6,6,6,6,6,0,0,0,0,6,6
PLD,Eastgroup Properties Inc,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,0,5,5,5,5,3,5,5,0,0,0,0,5,5
PLD,Goodman Group,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
PLD,Goodman Property Trust,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PLD,Lexington Realty Trust,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PLD,Liberty Property Trust,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PLD,Life Storage Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PLD,Nippon Prologis REIT Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PLD,Plymouth Industrial REIT Inc,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PLD,Prologis Inc,175,175,175,175,175,9,174,175,175,175,175,168,88,78,175,175,0,175,175,175,175,168,175,175,0,0,0,0,175,175
PLD,Prologis Property Mexico SA de CV,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PLD,SL Green Realty Corp,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
PLD,Washington Real Estate Investment Trust,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
PNR,AquaVenture Holdings Ltd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PNR,Evoqua Water Technologies Corp,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PNR,Pentair PLC,127,127,127,127,127,0,127,127,127,127,127,122,67,46,127,127,0,127,127,127,127,122,127,127,0,0,0,0,127,127
PNR,Trane Technologies PLC,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PNR,nVent Electric PLC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PRGO,Akorn Inc,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
PRGO,Allergan plc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PRGO,Amarin Corporation PLC,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PRGO,Amneal Pharmaceuticals Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PRGO,Bausch Health Companies Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PRGO,Cipla Ltd,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
PRGO,Foamix Pharmaceuticals Ltd,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
PRGO,Lupin Ltd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PRGO,Mallinckrodt PLC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PRGO,Perrigo Company PLC,170,170,170,170,170,1,170,170,170,170,170,152,104,83,170,170,0,170,170,170,170,152,170,170,0,0,0,0,170,170
PRGO,Tri Harbor Holdings Corp,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PSA,Agree Realty Corp,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
PSA,CubeSmart,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
PSA,Fiat Chrysler Automobiles NV,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PSA,Lear Corp,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
PSA,Public Storage,100,100,100,100,100,1,99,100,100,100,100,98,27,18,100,100,0,100,100,100,100,98,100,100,0,0,0,0,100,100
RCL,Accor SA,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,0,0,0,0,8,8
RCL,Carnival Corp,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
RCL,Carnival PLC,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
RCL,Royal Caribbean Cruises Ltd,128,128,128,128,128,5,128,128,128,128,128,127,79,52,128,128,0,128,128,128,128,127,128,128,0,0,0,0,128,128
RCL,Sodexo SA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
RCL,Whitbread PLC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
RE,AXIS Capital Holdings Ltd,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
RE,Arch Capital Group Ltd,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
RE,Brighthouse Financial Inc,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
RE,Brown & Brown Inc,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
RE,Everest Re Group Ltd,94,94,94,94,94,5,91,94,94,94,94,70,26,26,94,94,0,94,94,94,94,70,94,94,0,0,0,0,94,94
REG,Brixmor Property Group Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
REG,PTC Inc,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
REG,Pennsylvania Real Estate Investment Trust,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
REG,Regency Centers Corp,101,101,101,101,101,2,100,101,101,101,101,95,33,33,101,101,0,101,101,101,101,95,101,101,0,0,0,0,101,101
REG,Site Centers Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
RTX,Kone Oyj,4,4,4,4,4,4,2,4,4,4,4,4,3,3,4,4,0,4,4,4,4,4,4,4,0,0,0,0,4,4
RTX,Lennox International Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
RTX,Raytheon Co,12,12,12,12,12,10,8,12,12,12,12,12,12,11,12,12,0,12,12,12,12,12,12,12,0,0,0,0,12,12
RTX,Raytheon Technologies Corp,179,179,179,179,179,14,179,179,179,179,179,175,99,78,179,179,0,179,179,179,179,175,179,179,0,0,0,0,179,179
RTX,Rockwell Collins Inc,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
RTX,Spirit AeroSystems Holdings Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
RTX,Trane Technologies PLC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
SBAC,Millicom International Cellular SA,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
SBAC,SBA Communications Corp,92,92,92,92,92,2,92,92,92,92,92,91,50,31,92,92,0,92,92,92,92,91,92,92,0,0,0,0,92,92
SLB,Baker Hughes Co,5,5,5,5,5,3,3,5,5,5,5,5,3,3,5,5,0,5,5,5,5,5,5,5,0,0,0,0,5,5
SLB,Core Laboratories NV,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
SLB,Dril-Quip Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
SLB,FTS International Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
SLB,Hi-Crush Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
SLB,Liberty Oilfield Services Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
SLB,MRC Global Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
SLB,Nabors Industries Ltd,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
SLB,New York Community Bancorp Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
SLB,Oil States International Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
SLB,Ophir Energy Ltd,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
SLB,Patterson-UTI Energy Inc,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
SLB,ProPetro Holding Corp,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
SLB,Santander Consumer USA Holdings Inc,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
SLB,Schlumberger NV,239,239,239,239,239,7,238,239,239,239,239,220,148,116,239,239,0,239,239,239,239,220,239,239,0,0,0,0,239,239
SLB,Team Inc,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
SLB,Weatherford International PLC,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
SLG,Boston Properties Inc,9,9,9,9,7,9,3,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,0,0,0,0,9,9
SLG,Brandywine Realty Trust,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
SLG,Cohen & Steers Inc,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
SLG,SL Green Realty Corp,171,171,171,171,171,5,170,171,171,171,171,149,66,59,171,171,0,171,171,171,171,149,171,171,0,0,0,0,171,171
SLG,Safehold Inc,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
SLG,Taubman Centers Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
SLG,Vornado Realty Trust,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
SPG,Agree Realty Corp,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
SPG,Brookfield Property REIT Inc,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
