GVKEY,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcdq,datacqtr,datafqtr,costat,ggroup
028034,20151231,2015,4,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2015Q4,2015Q4,A,4030
028034,20160331,2016,1,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2016Q1,2016Q1,A,4030
028034,20160630,2016,2,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2016Q2,2016Q2,A,4030
028034,20160930,2016,3,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2016Q3,2016Q3,A,4030
028034,20161231,2016,4,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2016Q4,2016Q4,A,4030
028034,20170331,2017,1,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2017Q1,2017Q1,A,4030
028034,20170630,2017,2,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2017Q2,2017Q2,A,4030
028034,20170930,2017,3,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2017Q3,2017Q3,A,4030
028034,20171231,2017,4,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2017Q4,2017Q4,A,4030
028034,20180331,2018,1,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2018Q1,2018Q1,A,4030
028034,20180630,2018,2,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2018Q2,2018Q2,A,4030
028034,20180930,2018,3,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2018Q3,2018Q3,A,4030
028034,20181231,2018,4,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2018Q4,2018Q4,A,4030
028034,20190331,2019,1,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2019Q1,2019Q1,A,4030
028034,20190630,2019,2,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2019Q2,2019Q2,A,4030
028034,20190930,2019,3,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2019Q3,2019Q3,A,4030
028034,20191231,2019,4,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2019Q4,2019Q4,A,4030
028034,20200331,2020,1,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2020Q1,2020Q1,A,4030
028034,20200630,2020,2,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2020Q2,2020Q2,A,4030
028034,20200930,2020,3,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2020Q3,2020Q3,A,4030
028034,20201231,2020,4,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2020Q4,2020Q4,A,4030
028034,20210331,2021,1,INDL,C,D,STD,CB,H1467J104,CHUBB LTD,USD,2021Q1,2021Q1,A,4030
028191,20100630,2010,2,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2010Q2,2010Q2,A,2530
028191,20100930,2010,3,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2010Q3,2010Q3,A,2530
028191,20101231,2010,4,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2010Q4,2010Q4,A,2530
028191,20110331,2011,1,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2011Q1,2011Q1,A,2530
028191,20110630,2011,2,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2011Q2,2011Q2,A,2530
028191,20110930,2011,3,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2011Q3,2011Q3,A,2530
028191,20111231,2011,4,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2011Q4,2011Q4,A,2530
028191,20120331,2012,1,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2012Q1,2012Q1,A,2530
028191,20120630,2012,2,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2012Q2,2012Q2,A,2530
028191,20120930,2012,3,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2012Q3,2012Q3,A,2530
028191,20121231,2012,4,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2012Q4,2012Q4,A,2530
028191,20130331,2013,1,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2013Q1,2013Q1,A,2530
028191,20130630,2013,2,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2013Q2,2013Q2,A,2530
028191,20130930,2013,3,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2013Q3,2013Q3,A,2530
028191,20131231,2013,4,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2013Q4,2013Q4,A,2530
028191,20140331,2014,1,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2014Q1,2014Q1,A,2530
028191,20140630,2014,2,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2014Q2,2014Q2,A,2530
028191,20140930,2014,3,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2014Q3,2014Q3,A,2530
028191,20141231,2014,4,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2014Q4,2014Q4,A,2530
028191,20150331,2015,1,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2015Q1,2015Q1,A,2530
028191,20150630,2015,2,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2015Q2,2015Q2,A,2530
028191,20150930,2015,3,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2015Q3,2015Q3,A,2530
028191,20151231,2015,4,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2015Q4,2015Q4,A,2530
028191,20160331,2016,1,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2016Q1,2016Q1,A,2530
028191,20160630,2016,2,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2016Q2,2016Q2,A,2530
028191,20160930,2016,3,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2016Q3,2016Q3,A,2530
028191,20161231,2016,4,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2016Q4,2016Q4,A,2530
028191,20170331,2017,1,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2017Q1,2017Q1,A,2530
028191,20170630,2017,2,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2017Q2,2017Q2,A,2530
028191,20170930,2017,3,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2017Q3,2017Q3,A,2530
028191,20171231,2017,4,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2017Q4,2017Q4,A,2530
028191,20180331,2018,1,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2018Q1,2018Q1,A,2530
028191,20180630,2018,2,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2018Q2,2018Q2,A,2530
028191,20180930,2018,3,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2018Q3,2018Q3,A,2530
028191,20181231,2018,4,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2018Q4,2018Q4,A,2530
028191,20190331,2019,1,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2019Q1,2019Q1,A,2530
028191,20190630,2019,2,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2019Q2,2019Q2,A,2530
028191,20190930,2019,3,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2019Q3,2019Q3,A,2530
028191,20191231,2019,4,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2019Q4,2019Q4,A,2530
028191,20200331,2020,1,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2020Q1,2020Q1,A,2530
028191,20200630,2020,2,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2020Q2,2020Q2,A,2530
028191,20200930,2020,3,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2020Q3,2020Q3,A,2530
028191,20201231,2020,4,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2020Q4,2020Q4,A,2530
028191,20210331,2021,1,INDL,C,D,STD,RCL,V7780T103,ROYAL CARIBBEAN GROUP,USD,2021Q1,2021Q1,A,2530
028192,20161231,2016,4,INDL,C,D,STD,HWM,443201108,HOWMET AEROSPACE INC,USD,2016Q4,2016Q4,A,2010
028192,20170331,2017,1,INDL,C,D,STD,HWM,443201108,HOWMET AEROSPACE INC,USD,2017Q1,2017Q1,A,2010
028192,20170630,2017,2,INDL,C,D,STD,HWM,443201108,HOWMET AEROSPACE INC,USD,2017Q2,2017Q2,A,2010
028192,20170930,2017,3,INDL,C,D,STD,HWM,443201108,HOWMET AEROSPACE INC,USD,2017Q3,2017Q3,A,2010
028192,20171231,2017,4,INDL,C,D,STD,HWM,443201108,HOWMET AEROSPACE INC,USD,2017Q4,2017Q4,A,2010
028192,20180331,2018,1,INDL,C,D,STD,HWM,443201108,HOWMET AEROSPACE INC,USD,2018Q1,2018Q1,A,2010
028192,20180630,2018,2,INDL,C,D,STD,HWM,443201108,HOWMET AEROSPACE INC,USD,2018Q2,2018Q2,A,2010
028192,20180930,2018,3,INDL,C,D,STD,HWM,443201108,HOWMET AEROSPACE INC,USD,2018Q3,2018Q3,A,2010
028192,20181231,2018,4,INDL,C,D,STD,HWM,443201108,HOWMET AEROSPACE INC,USD,2018Q4,2018Q4,A,2010
028192,20190331,2019,1,INDL,C,D,STD,HWM,443201108,HOWMET AEROSPACE INC,USD,2019Q1,2019Q1,A,2010
028192,20190630,2019,2,INDL,C,D,STD,HWM,443201108,HOWMET AEROSPACE INC,USD,2019Q2,2019Q2,A,2010
028192,20190930,2019,3,INDL,C,D,STD,HWM,443201108,HOWMET AEROSPACE INC,USD,2019Q3,2019Q3,A,2010
028192,20191231,2019,4,INDL,C,D,STD,HWM,443201108,HOWMET AEROSPACE INC,USD,2019Q4,2019Q4,A,2010
028192,20200331,2020,1,INDL,C,D,STD,HWM,443201108,HOWMET AEROSPACE INC,USD,2020Q1,2020Q1,A,2010
028192,20200630,2020,2,INDL,C,D,STD,HWM,443201108,HOWMET AEROSPACE INC,USD,2020Q2,2020Q2,A,2010
028192,20200930,2020,3,INDL,C,D,STD,HWM,443201108,HOWMET AEROSPACE INC,USD,2020Q3,2020Q3,A,2010
028192,20201231,2020,4,INDL,C,D,STD,HWM,443201108,HOWMET AEROSPACE INC,USD,2020Q4,2020Q4,A,2010
028192,20210331,2021,1,INDL,C,D,STD,HWM,443201108,HOWMET AEROSPACE INC,USD,2021Q1,2021Q1,A,2010
028733,20100630,2010,2,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2010Q2,2010Q2,A,6010
028733,20100930,2010,3,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2010Q3,2010Q3,A,6010
028733,20101231,2010,4,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2010Q4,2010Q4,A,6010
028733,20110331,2011,1,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2011Q1,2011Q1,A,6010
028733,20110630,2011,2,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2011Q2,2011Q2,A,6010
028733,20110930,2011,3,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2011Q3,2011Q3,A,6010
028733,20111231,2011,4,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2011Q4,2011Q4,A,6010
028733,20120331,2012,1,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2012Q1,2012Q1,A,6010
028733,20120630,2012,2,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2012Q2,2012Q2,A,6010
028733,20120930,2012,3,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2012Q3,2012Q3,A,6010
028733,20121231,2012,4,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2012Q4,2012Q4,A,6010
028733,20130331,2013,1,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2013Q1,2013Q1,A,6010
028733,20130630,2013,2,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2013Q2,2013Q2,A,6010
028733,20130930,2013,3,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2013Q3,2013Q3,A,6010
028733,20131231,2013,4,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2013Q4,2013Q4,A,6010
028733,20140331,2014,1,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2014Q1,2014Q1,A,6010
028733,20140630,2014,2,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2014Q2,2014Q2,A,6010
028733,20140930,2014,3,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2014Q3,2014Q3,A,6010
028733,20141231,2014,4,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2014Q4,2014Q4,A,6010
028733,20150331,2015,1,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2015Q1,2015Q1,A,6010
028733,20150630,2015,2,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2015Q2,2015Q2,A,6010
028733,20150930,2015,3,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2015Q3,2015Q3,A,6010
028733,20151231,2015,4,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2015Q4,2015Q4,A,6010
028733,20160331,2016,1,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2016Q1,2016Q1,A,6010
028733,20160630,2016,2,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2016Q2,2016Q2,A,6010
028733,20160930,2016,3,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2016Q3,2016Q3,A,6010
028733,20161231,2016,4,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2016Q4,2016Q4,A,6010
028733,20170331,2017,1,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2017Q1,2017Q1,A,6010
028733,20170630,2017,2,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2017Q2,2017Q2,A,6010
028733,20170930,2017,3,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2017Q3,2017Q3,A,6010
028733,20171231,2017,4,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2017Q4,2017Q4,A,6010
028733,20180331,2018,1,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2018Q1,2018Q1,A,6010
028733,20180630,2018,2,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2018Q2,2018Q2,A,6010
028733,20180930,2018,3,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2018Q3,2018Q3,A,6010
028733,20181231,2018,4,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2018Q4,2018Q4,A,6010
028733,20190331,2019,1,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2019Q1,2019Q1,A,6010
028733,20190630,2019,2,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2019Q2,2019Q2,A,6010
028733,20190930,2019,3,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2019Q3,2019Q3,A,6010
028733,20191231,2019,4,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2019Q4,2019Q4,A,6010
028733,20200331,2020,1,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2020Q1,2020Q1,A,6010
028733,20200630,2020,2,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2020Q2,2020Q2,A,6010
028733,20200930,2020,3,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2020Q3,2020Q3,A,6010
028733,20201231,2020,4,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2020Q4,2020Q4,A,6010
028733,20210331,2021,1,INDL,C,D,STD,EQR,29476L107,EQUITY RESIDENTIAL,USD,2021Q1,2021Q1,A,6010
029099,20100630,2010,2,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2010Q2,2010Q2,A,6010
029099,20100930,2010,3,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2010Q3,2010Q3,A,6010
029099,20101231,2010,4,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2010Q4,2010Q4,A,6010
029099,20110331,2011,1,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2011Q1,2011Q1,A,6010
029099,20110630,2011,2,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2011Q2,2011Q2,A,6010
029099,20110930,2011,3,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2011Q3,2011Q3,A,6010
029099,20111231,2011,4,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2011Q4,2011Q4,A,6010
029099,20120331,2012,1,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2012Q1,2012Q1,A,6010
029099,20120630,2012,2,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2012Q2,2012Q2,A,6010
029099,20120930,2012,3,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2012Q3,2012Q3,A,6010
029099,20121231,2012,4,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2012Q4,2012Q4,A,6010
029099,20130331,2013,1,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2013Q1,2013Q1,A,6010
029099,20130630,2013,2,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2013Q2,2013Q2,A,6010
029099,20130930,2013,3,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2013Q3,2013Q3,A,6010
029099,20131231,2013,4,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2013Q4,2013Q4,A,6010
029099,20140331,2014,1,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2014Q1,2014Q1,A,6010
029099,20140630,2014,2,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2014Q2,2014Q2,A,6010
029099,20140930,2014,3,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2014Q3,2014Q3,A,6010
029099,20141231,2014,4,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2014Q4,2014Q4,A,6010
029099,20150331,2015,1,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2015Q1,2015Q1,A,6010
029099,20150630,2015,2,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2015Q2,2015Q2,A,6010
029099,20150930,2015,3,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2015Q3,2015Q3,A,6010
029099,20151231,2015,4,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2015Q4,2015Q4,A,6010
029099,20160331,2016,1,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2016Q1,2016Q1,A,6010
029099,20160630,2016,2,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2016Q2,2016Q2,A,6010
029099,20160930,2016,3,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2016Q3,2016Q3,A,6010
029099,20161231,2016,4,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2016Q4,2016Q4,A,6010
029099,20170331,2017,1,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2017Q1,2017Q1,A,6010
029099,20170630,2017,2,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2017Q2,2017Q2,A,6010
029099,20170930,2017,3,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2017Q3,2017Q3,A,6010
029099,20171231,2017,4,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2017Q4,2017Q4,A,6010
029099,20180331,2018,1,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2018Q1,2018Q1,A,6010
029099,20180630,2018,2,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2018Q2,2018Q2,A,6010
029099,20180930,2018,3,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2018Q3,2018Q3,A,6010
029099,20181231,2018,4,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2018Q4,2018Q4,A,6010
029099,20190331,2019,1,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2019Q1,2019Q1,A,6010
029099,20190630,2019,2,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2019Q2,2019Q2,A,6010
029099,20190930,2019,3,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2019Q3,2019Q3,A,6010
029099,20191231,2019,4,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2019Q4,2019Q4,A,6010
029099,20200331,2020,1,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2020Q1,2020Q1,A,6010
029099,20200630,2020,2,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2020Q2,2020Q2,A,6010
029099,20200930,2020,3,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2020Q3,2020Q3,A,6010
029099,20201231,2020,4,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2020Q4,2020Q4,A,6010
029099,20210331,2021,1,INDL,C,D,STD,REG,758849103,REGENCY CENTERS CORP,USD,2021Q1,2021Q1,A,6010
029389,20100630,2010,2,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2010Q2,2010Q2,A,6010
029389,20100930,2010,3,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2010Q3,2010Q3,A,6010
029389,20101231,2010,4,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2010Q4,2010Q4,A,6010
029389,20110331,2011,1,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2011Q1,2011Q1,A,6010
029389,20110630,2011,2,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2011Q2,2011Q2,A,6010
029389,20110930,2011,3,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2011Q3,2011Q3,A,6010
029389,20111231,2011,4,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2011Q4,2011Q4,A,6010
029389,20120331,2012,1,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2012Q1,2012Q1,A,6010
029389,20120630,2012,2,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2012Q2,2012Q2,A,6010
029389,20120930,2012,3,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2012Q3,2012Q3,A,6010
029389,20121231,2012,4,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2012Q4,2012Q4,A,6010
029389,20130331,2013,1,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2013Q1,2013Q1,A,6010
029389,20130630,2013,2,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2013Q2,2013Q2,A,6010
029389,20130930,2013,3,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2013Q3,2013Q3,A,6010
029389,20131231,2013,4,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2013Q4,2013Q4,A,6010
029389,20140331,2014,1,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2014Q1,2014Q1,A,6010
029389,20140630,2014,2,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2014Q2,2014Q2,A,6010
029389,20140930,2014,3,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2014Q3,2014Q3,A,6010
029389,20141231,2014,4,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2014Q4,2014Q4,A,6010
029389,20150331,2015,1,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2015Q1,2015Q1,A,6010
029389,20150630,2015,2,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2015Q2,2015Q2,A,6010
029389,20150930,2015,3,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2015Q3,2015Q3,A,6010
029389,20151231,2015,4,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2015Q4,2015Q4,A,6010
029389,20160331,2016,1,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2016Q1,2016Q1,A,6010
029389,20160630,2016,2,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2016Q2,2016Q2,A,6010
029389,20160930,2016,3,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2016Q3,2016Q3,A,6010
029389,20161231,2016,4,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2016Q4,2016Q4,A,6010
029389,20170331,2017,1,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2017Q1,2017Q1,A,6010
029389,20170630,2017,2,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2017Q2,2017Q2,A,6010
029389,20170930,2017,3,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2017Q3,2017Q3,A,6010
029389,20171231,2017,4,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2017Q4,2017Q4,A,6010
029389,20180331,2018,1,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2018Q1,2018Q1,A,6010
029389,20180630,2018,2,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2018Q2,2018Q2,A,6010
029389,20180930,2018,3,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2018Q3,2018Q3,A,6010
029389,20181231,2018,4,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2018Q4,2018Q4,A,6010
029389,20190331,2019,1,INDL,C,D,STD,SPG,828806109,SIMON PROPERTY GROUP INC,USD,2019Q1,2019Q1,A,6010
